lemma	upos	sense_id	definition
гласувам	VERB	61b917b8e5ae474692c4c342@glasuvam-verb-1	Изразявам волята, мнението си по даден въпрос чрез вдигане на ръка или чрез изборна бюлетина.
гласуване	NOUN	61b917b8e5ae474692c4c343@glasuvane-noun-1	Отгл. същ. от гласувам и от гласувам се.
глася	VERB	6078f0e081aae24f7f6e8821@glasya-verb-1	Подготвям, тъкмя.
глася	VERB	6078f0e081aae24f7f6e8821@glasya-verb-2	Обличам хубаво, гиздя.
глася	VERB	6078f0e081aae24f7f6e8821@glasya-verb-3	За музикален инструмент — настройвам.
глася	VERB	6078f0e081aae24f7f6e8821@glasya-verb-4	За нещо писано или казано — имам текста, съдържанието, което е уточнено от подлога или обикн. в следв. изречение
глася	VERB	6078f0e081aae24f7f6e8821@glasya-verb-5	Имам съдържание; означавам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-1	Държа очите си отворени с насочен поглед.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-2	За сляп или умрял — стоя с отворени очи, без да виждам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-3	Забелязвам, установявам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-4	Присъствам на театрално представление.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-5	Наблюдавам, внимавам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-6	Разглеждам, избирам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-7	Обикн. с лично местоим. в косвен падеж — добивам впечатление, съдя за нещо само по външен вид.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-8	За стая, прозорец и др. — обърнат съм, поставен съм с изглед към нещо.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-9	Старая се; внимавам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-10	Π. П. Славейков.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-11	Вземам пример от някого; подражавам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-12	Полагам грижи за някого, за нещо.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-13	Отглеждам, развъждам.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-14	Разчитам на някого, на нещо; уповавам се.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-15	с предлог на — имам отношение към нещо.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-16	Преглеждам болен.
гледам	VERB	6078f0e081aae24f7f6e8824@gledam-verb-17	Гадая, врачувам.
гледане	NOUN	6078f0e081aae24f7f6e8825@gledane-noun-1	Отгл. същ. от гледам.
гледка	NOUN	6078f0e081aae24f7f6e882e@gledka-noun-1	Това, което се открива пред погледа; изглед.
глобален	ADJ	6078f0e081aae24f7f6e8855@globalen-adj-1	Взет изцяло, без подробно пресмятаме.
глобален	ADJ	6078f0e081aae24f7f6e8855@globalen-adj-2	Който обхваща всичко.
глобален	ADJ	6078f0e081aae24f7f6e8855@globalen-adj-3	Който се отнася до целия свят.
глобализация	NOUN	6078f0e081aae24f7f6e8856@globalizatsiya-noun-1	Процес на сближаване и обединяване на икономиката, политическите отношения, културата и др. на държавите в световен мащаб.
глупак	NOUN	6078f0e081aae24f7f6e8869@glupak-noun-1	Глупав човек.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-1	Който е лишен от слух, който не чува.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-2	Който има повреден, отслабнал слух, който не дочува.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-3	Който е неотзивчив, безчувствен, безразличен.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-4	XXX Π. Р. Славейков.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-5	Който е неоживен, без движение, без шум, тих.
глух	ADJ	6078f0e081aae24f7f6e8871@gluh-adj-6	За шум, звук, глас — който е неясен, сподавен, тъп.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-1	Жилище на птица, което тя си прави от сламки, клечки, кал и др.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-2	Родна къща, родно място.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-3	Убежище, скривалище.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-4	В градина или нива — трапчинка, гдето се поставят, садят семена и под.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-5	Няколко растения, засадени и израсли заедно.
гнездо	NOUN	6078f0e081aae24f7f6e8893@gnezdo-noun-6	Група от близки еднокоренни думи, които се дават в една статия на речник.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-1	Изказвам мисли, чувства или желания с думи; приказвам.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-2	Владея устно (чужд език).
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-3	Казвам, съобщавам, давам сведения, устно или писмено.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-4	Пиша, съобщавам, давам сведения.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-5	Съветвам, увещавам, въздействам.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-6	Ходатайствам, застъпвам се за някого.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-7	Произнасям реч; изказвам се.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-8	Давам основание да се мисли; свидетелствам, подсказвам, напомням.
говоря	VERB	6078f0e081aae24f7f6e88d1@govorya-verb-9	Будя мисли, чувства и др.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-1	(съкр.: г. или год.) Време, през което земята прави пълно завъртане около слънцето — равно на 12 месеца или 365 (366) дни.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-2	Период от време, през което се завършва цикъл от някакви занимания и др.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-3	Само ед. С числ. редно — за означаване на дата по известно летоброене.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-4	XXX Само мн.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-5	За означаване на десетилетие.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-6	XXX Само мн.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-7	Дълъг период от време.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-8	Само мн. Възраст.
година	NOUN	6078f0e081aae24f7f6e88dd@godina-noun-9	Помен за покойник около една година след смъртта му.
годишен	ADJ	6078f0e081aae24f7f6e88e2@godishen-adj-1	Който се отнася за срок от една година.
годишен	ADJ	6078f0e081aae24f7f6e88e2@godishen-adj-2	С който се приключва една изтекла година.
годишен	ADJ	6078f0e081aae24f7f6e88e2@godishen-adj-3	Който става един път в годината през определено време; ежегоден.
годишнина	NOUN	6078f0e081aae24f7f6e88e4@godishnina-noun-1	Дата, която отбелязва навършване на една или повече години от някакво събитие.
годишнина	NOUN	6078f0e081aae24f7f6e88e4@godishnina-noun-2	Всички броеве от вестник или периодично издание, излезли в продължение на една година; годишно течение.
