lemma	upos	sense_id	definition
leopard	NOUN	607b808035d80a3e2a6edcde@_21047212	(pels fremstillet af) skind fra dette dyr; leopard ...
leopard	NOUN	607b808035d80a3e2a6edcde@_21047211	op til 1,9 m langt rovdyr som har en gulligbrun pe ...
let	ADJ	607b808035d80a3e2a6edcf4@_21047239	som ikke er forbundet med større vanskeligheder el ...
let	ADJ	607b808035d80a3e2a6edcf4@_21047241	med (forholdsvis) lille vægt
let	ADJ	607b808035d80a3e2a6edcf4@_21047245	præget af ubesværet, utvungen el. hurtig bevægelse
let	ADJ	607b808035d80a3e2a6edcf4@_21047250	let at fordøje el. forholdsvis ringe af omfang
lette	VERB	607b808035d80a3e2a6edd14@_21047296	gøre det nemmere at udføre en bestemt handling el. ...
lette	VERB	607b808035d80a3e2a6edd14@_21047297	gøre mindre tung
lette	VERB	607b808035d80a3e2a6edd14@_21047300	aftage i styrke
lette	VERB	607b808035d80a3e2a6edd14@_21047299	løfte (delvis) op fra underlaget, evt. midlertidig ...
lettisk	NOUN	607b808035d80a3e2a6edd18@_21047318	baltisk sprog der tales som officielt sprog i Letl ...
leve	VERB	607b808035d80a3e2a6edd23@_21047333	være i live som biologisk organisme
leve	VERB	607b808035d80a3e2a6edd23@_21047338	leve; have fast tilholdssted; være indbygger i
leve	VERB	607b808035d80a3e2a6edd23@_21047343	overleve ved at spise
leve	VERB	607b808035d80a3e2a6edd23@_21047344	klare sig ved hjælp af
levealder	NOUN	607b808035d80a3e2a6edd26@_91003766	den periode nogen el. noget har eksisteret
levende	ADJ	607b808035d80a3e2a6edd31@_21047371	som udgøres af en biologisk organisme, fx et menne ...
levende	ADJ	607b808035d80a3e2a6edd31@_21047372	præget af menneskelig aktivitet
leverandør	NOUN	607b808035d80a3e2a6edd36@_21047386	firma, handelsmand el. land der regelmæssigt sælge ...
leverandør	NOUN	607b808035d80a3e2a6edd36@_21047387	person, land, genstand m.m. der (mod betaling) bid ...
levere	VERB	607b808035d80a3e2a6edd3a@_21047392	forsyne en køber el. anden aftager med en vare, et ...
levere	VERB	607b808035d80a3e2a6edd3a@_21047390	bringe til stede; skaffe til veje; bidrage med
levere	VERB	607b808035d80a3e2a6edd3a@_21047394	sælge et produkt i en bestemt tilstand, version e. ...
levere	VERB	607b808035d80a3e2a6edd3a@_21047393	overbringe noget (fx en avis) som nogen har bestil ...
levested	NOUN	607b808035d80a3e2a6edd4a@_21047409	sted hvor bestemte dyr el. planter henholdsvis lev ...
levetid	NOUN	607b808035d80a3e2a6edd4b@_21047410	den tid som en levende organisme, fx en celle el.  ...
levetid	NOUN	607b808035d80a3e2a6edd4b@_21047411	tidsrum hvor noget fungerer, trives, gælder e.l.
liberal	ADJ	607b808035d80a3e2a6edd63@_21047444	positiv og tolerant over for selvstændig tænkning, ...
licens	NOUN	607b808035d80a3e2a6edd70@_21047467	særlig tilladelse udstedt af en myndighed
licens	NOUN	607b808035d80a3e2a6edd70@_21047468	tilladelse til kommerciel udnyttelse af andres kno ...
licens	NOUN	607b808035d80a3e2a6edd70@_21047466	afgift som man skal betale for at have og benytte  ...
lide	VERB	607b808035d80a3e2a6edd7c@_21047481	gennemgå fysisk el. psykisk smerte, nød el. trængs ...
lide	VERB	607b808035d80a3e2a6edd7c@_21047482	have en fysisk el. psykisk sygdom el. svaghed
lide	VERB	607b808035d80a3e2a6edd7c@_21047485	føle sjælelig smerte, fx pga. samvittighedsnag, so ...
lidelse	NOUN	607b808035d80a3e2a6edd7d@_21047492	fysisk el. psykisk forstyrrelse af et organ el. en ...
lidelse	NOUN	607b808035d80a3e2a6edd7d@_21047491	det at gennemgå fysisk el. psykisk smerte
lig	ADJ	607b808035d80a3e2a6edd8f@_21047560	som har samme udseende, væremåde, indhold e.l.
lig	ADJ	607b808035d80a3e2a6edd8f@_21047556	som på væsentlige punkter minder om el. er mage ti ...
lig	NOUN	607b808035d80a3e2a6edd90@_21047549	ting el. fænomen der er meget brugt el. gammeldags ...
lig	NOUN	607b808035d80a3e2a6edd90@_21047548	et menneskes (el. et dyrs) døde krop
lige	ADJ	607b808035d80a3e2a6edd9a@_21047578	som er uden krumning, buer e.l.; som ikke afviger  ...
lige	ADJ	607b808035d80a3e2a6edd9a@_21047580	som udgør el. er kendetegnet ved et tal der kan de ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047685	tilstand opstået ved at de fysiske kræfter (fx tyn ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047687	tilstand under en kemisk reaktion hvor de stoffer  ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047690	psykisk tilstand præget af stabilitet, ro og harmo ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047686	tilstand af balance el. harmoni opstået ved at fak ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047688	økonomisk tilstand hvor udgifter og indtægter er l ...
ligevægt	NOUN	607b808035d80a3e2a6eddb2@_21047689	tilstand hvor to el. flere nationer har lige stor  ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047714	være placeret el. anbragt i en bestemt hensigt el. ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047716	være udbredt over el. dække et område
ligge	VERB	607b808035d80a3e2a6eddb8@_21047724	være til stede; foreligge; forefindes
ligge	VERB	607b808035d80a3e2a6eddb8@_21047710	opholde sig i længere tid; bo
ligge	VERB	607b808035d80a3e2a6eddb8@_21047700	befinde sig i en stilling hvor kroppen er vandret  ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047703	befinde sig på et bestemt niveau; antage en bestem ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047712	befinde sig i en krum el. sammenkrøbet stilling hv ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047719	befinde sig på en bestemt måde i forhold til noget ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047709	ikke sejle pga. særlige omstændigheder; være i hav ...
ligge	VERB	607b808035d80a3e2a6eddb8@_21047725	sejle under særlige forhold
lighed	NOUN	607b808035d80a3e2a6eddc5@_21047756	det at være næsten ens mht. udseende, opførsel e.l ...
ligne	VERB	607b808035d80a3e2a6eddd1@_21047771	have lighed med i udseende
ligne	VERB	607b808035d80a3e2a6eddd1@_21047774	have træk fælles med; have (næsten) samme egenskab ...
lignende	ADJ	607b808035d80a3e2a6eddd2@_21047785	som er af samme slags
ligning	NOUN	607b808035d80a3e2a6eddd4@_21047790	ansættelse af den skattepligtige indkomst for pers ...
lille	ADJ	607b808035d80a3e2a6eddeb@_21047826	som fysisk kun fylder lidt; som har ringe rumlig u ...
lindring	NOUN	607b808035d80a3e2a6ede1e@_21047906	(virkning af) behandling af smerte, sygdom e.l. hv ...
lindring	NOUN	607b808035d80a3e2a6ede1e@_21047907	det at en ubehagelig el. tyngende følelse el. sind ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047937	skreven el. trykt række af bogstaver, tal el. tegn
linje	NOUN	607b808035d80a3e2a6ede2e@_21047944	gruppe af mennesker, dyr el. planter der nedstamme ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047945	tegnet el. tænkt geometrisk figur der kun har udst ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047943	faglig retning på et uddannelsessted
linje	NOUN	607b808035d80a3e2a6ede2e@_21047939	gennemgående tema, princip el. tendens
linje	NOUN	607b808035d80a3e2a6ede2e@_21047936	meget tynd og ofte lige og ubrudt figur som kan væ ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047948	tænkt sted hvor stridende parter el. synspunkter m ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047942	kommunikationsmæssig el. anden forbindelse mellem  ...
linje	NOUN	607b808035d80a3e2a6ede2e@_21047941	fast rute for fx bus, tog el. sporvogn; transportm ...
link	NOUN	607b808035d80a3e2a6ede3c@_21047982	fremhævet ord el. symbol i et elektronisk lagret d ...
liste	NOUN	607b808035d80a3e2a6ede58@_21048023	fortegnelse over et partis el. en gruppes opstille ...
liste	NOUN	607b808035d80a3e2a6ede58@_21048022	samling navne, ord e.l. nedskrevet el. trykt i en  ...
liste	NOUN	607b808035d80a3e2a6ede58@_21048025	sammenslutning af personer der på et fælles grundl ...
liste	NOUN	607b808035d80a3e2a6ede58@_21048027	aflangt, smalt stykke træ, metal el. kunststof der ...
litauisk	NOUN	607b808035d80a3e2a6ede63@_21048051	baltisk sprog der tales som officielt sprog i Lita ...
litteratur	NOUN	607b808035d80a3e2a6ede70@_21048066	værker der er skrevet som lyrik, prosa el. drama,  ...
litteratur	NOUN	607b808035d80a3e2a6ede70@_21048065	(bestand af) trykte el. skrevne bøger og tekster
litterær	ADJ	607b808035d80a3e2a6ede82@_21048078	som vedrører el. udgøres af (skøn)litteratur
liv	NOUN	607b808035d80a3e2a6ede83@_21048100	den nederste del af bughulen som rummer kvinders i ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048088	den oftest smalle del af et menneskes krop mellem  ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048083	tidsrum mellem et individs fødsel og død
liv	NOUN	607b808035d80a3e2a6ede83@_21048094	tidsrum hvori en ting el. et begreb eksisterer el. ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048085	tilstand hvor man er vågen og i stand til at tænke ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048089	levende organismer og deres aktivitet
liv	NOUN	607b808035d80a3e2a6ede83@_21048097	travlhed og hektisk aktivitet
liv	NOUN	607b808035d80a3e2a6ede83@_21048087	et menneskes el. dyrs krop, især med tanke på fysi ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048084	bestemt type tilværelse el. bestemt side af én el. ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048086	energi, aktivitet og glæde som udtryk for engageme ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048081	et menneskes el. dyrs eksistens som biologisk indi ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048082	et menneskes el. dyrs eksistens som biologisk indi ...
liv	NOUN	607b808035d80a3e2a6ede83@_21048090	person (el. dyr), især med henblik på en bestemt,  ...
livealbum	NOUN	607b808035d80a3e2a6ede87@_28054542	album der er indspillet live
livlig	ADJ	607b808035d80a3e2a6ede8f@_21048153	fuld af liv og bevægelse; præget af engagement, in ...
livlig	ADJ	607b808035d80a3e2a6ede8f@_21048154	præget af stor aktivitet el. travlhed
livscyklus	NOUN	607b808035d80a3e2a6edea7@_21048192	forløb som et individ gennemgår fra fødsel el. til ...
livscyklus	NOUN	607b808035d80a3e2a6edea7@_21048193	forløb som et produkt e.l. gennemgår fra det frems ...
livsform	NOUN	607b808035d80a3e2a6edeb1@_21048205	måde at leve på
livskvalitet	NOUN	607b808035d80a3e2a6edec2@_21048225	(grad af) kvalitet som tilværelsen har for det enk ...
livskvalitet	NOUN	607b808035d80a3e2a6edec2@_21048226	værdifuldt fænomen el. forhold der giver livet kva ...
livsstil	NOUN	607b808035d80a3e2a6ededb@_21048258	måde at leve på
lodret	ADJ	607b808035d80a3e2a6edf06@_21048346	direkte og uden omsvøb; utvetydig
lodtrækning	NOUN	607b808035d80a3e2a6edf0d@_21048359	resultat af en sådan tildeling
lodtrækning	NOUN	607b808035d80a3e2a6edf0d@_21048358	tildeling af fx gevinster, arbejdsopgaver el. mods ...
logik	NOUN	607b808035d80a3e2a6edf27@_21048413	læren om reglerne for hvordan man følgerigtigt slu ...
logik	NOUN	607b808035d80a3e2a6edf27@_21048412	(fornuftig) måde at tænke på
logik	NOUN	607b808035d80a3e2a6edf27@_21048415	matematisk system hvori reglerne for følgerigtige  ...
logik	NOUN	607b808035d80a3e2a6edf27@_21048414	sammenhæng mellem forudsætninger og følger
logistik	NOUN	607b808035d80a3e2a6edf2a@_21048422	planlægning og styring af varestrømme, arbejdsgang ...
lomme	NOUN	607b808035d80a3e2a6edf77@_21048527	lille ekstra, påsyet rum i en taske, kuffert, pung ...
lomme	NOUN	607b808035d80a3e2a6edf77@_21048525	lille pose syet på el. i en beklædningsgenstand og ...
lomme	NOUN	607b808035d80a3e2a6edf77@_21048526	hulrum i noget der ellers er fast el. tæt, opstået ...
losse	VERB	607b808035d80a3e2a6edf9e@_21048595	blive tømt for (dele af) sin ladning
losse	VERB	607b808035d80a3e2a6edf9e@_21048596	flytte noget el. nogen et (tænkt) sted hen
lov	NOUN	607b808035d80a3e2a6edfb2@_21048622	regel for hvordan noget forholder sig el. udvikler ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048623	samtlige juridiske regler og retsbestemmelser som  ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048624	regel der gælder for en (faglig) sammenslutning el ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048626	uvidenskabelig regel for hvordan noget ofte forhol ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048621	sæt af regler som gælder for et bestemt samfundsmæ ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048630	rettighed el. mulighed (som ingen kan tage fra én)
lov	NOUN	607b808035d80a3e2a6edfb2@_21048629	frihed til at gøre noget bestemt, givet til nogen  ...
lov	NOUN	607b808035d80a3e2a6edfb2@_21048633	ros; pris
love	VERB	607b808035d80a3e2a6edfb6@_21048644	give grund til bestemte forventninger, ofte om nog ...
love	VERB	607b808035d80a3e2a6edfb6@_21048642	give nogen et løfte
love	VERB	607b808035d80a3e2a6edfb6@_21048645	give løfte om at nogen må få el. låne noget
love	VERB	607b808035d80a3e2a6edfb6@_21048643	aftale indgåelse af et ægteskab
lovforslag	NOUN	607b808035d80a3e2a6edfb8@_21048651	forslag til en ny lov el. til ændring af en eksist ...
lovgivning	NOUN	607b808035d80a3e2a6edfbb@_21048655	samling love der gælder på et bestemt område; et l ...
lovgivningsarbejde	NOUN	607b808035d80a3e2a6edfbc@_22017465	{hyponymOf: arbejde}
luft	NOUN	607b808035d80a3e2a6edfdf@_21048741	rumlig udstrækning der adskiller to punkter, linje ...
luft	NOUN	607b808035d80a3e2a6edfdf@_21048740	det frie rum mellem himmel og jord, især et stykke ...
luft	NOUN	607b808035d80a3e2a6edfdf@_21048739	iltholdig blanding af luftarter som dyr og mennesk ...
luftfartsselskab	NOUN	607b808035d80a3e2a6edfed@_91003878	virksomhed som tager sig af transport af personer  ...
lufthavn	NOUN	607b808035d80a3e2a6edfff@_21048813	område hvor især større fly kan starte, lande osv. ...
luftvej	NOUN	607b808035d80a3e2a6ee024@_21048869	vej el. rute gennem luften
luftvej	NOUN	607b808035d80a3e2a6ee024@_21048868	system af forbundne hulrum mellem næsebor og lunge ...
lugt	NOUN	607b808035d80a3e2a6ee032@_91003888	menneskers og dyrs evne til at opfatte lugtstoffer ...
lugt	NOUN	607b808035d80a3e2a6ee032@_21048883	luftbårne partiklers påvirkning af et lugteorgan s ...
lukke	VERB	607b808035d80a3e2a6ee03b@_21048907	bevæge noget dertil indrettet hen foran el. hen ov ...
lukke	VERB	607b808035d80a3e2a6ee03b@_21048910	afbryde for tilførslen til el. udslippet fra et ap ...
lukke	VERB	607b808035d80a3e2a6ee03b@_21048913	afslutte
lukke	VERB	607b808035d80a3e2a6ee03b@_21048921	permanent afslutte driften af noget
lukke	VERB	607b808035d80a3e2a6ee03b@_21048923	afslutte (en del af) et strikketøj ved at strikke  ...
lukke	VERB	607b808035d80a3e2a6ee03b@_21048909	(midlertidigt) hindre passage ad el. gennem
lukke	VERB	607b808035d80a3e2a6ee03b@_21048908	samle enderne el. siderne af en genstand der indeh ...
lukke	VERB	607b808035d80a3e2a6ee03b@_21048917	danne barriere omkring; omslutte
lukke	VERB	607b808035d80a3e2a6ee03b@_21048912	dække for en åbning
lunge	NOUN	607b808035d80a3e2a6ee06d@_21049024	hver af de to sækformede åndedrætsorganer i brystk ...
lunge	NOUN	607b808035d80a3e2a6ee06d@_21049025	åbent, grønt område i en by
lungebetændelse	NOUN	607b808035d80a3e2a6ee06e@_21049027	mere el. mindre alvorlig infektion af lungevæv el. ...
lydbølge	NOUN	607b808035d80a3e2a6ee0a7@_21049138	bølgende bevægelse forårsaget af vibrationer i sto ...
lyde	VERB	607b808035d80a3e2a6ee0aa@_21049147	have som ordlyd el. indhold
lyde	VERB	607b808035d80a3e2a6ee0aa@_21049148	tale på en måde der vidner om en bestemt tilstand, ...
lyde	VERB	607b808035d80a3e2a6ee0aa@_21049145	udsende lyd; høres
lyde	VERB	607b808035d80a3e2a6ee0aa@_21049152	handle i overensstemmelse med en ordre, et påbud,  ...
lykkelig	ADJ	607b808035d80a3e2a6ee0d5@_21049227	som (generelt) har heldet med sig
lykkelig	ADJ	607b808035d80a3e2a6ee0d5@_21049226	som føler dyb glæde og stor tilfredshed
lykkes	VERB	607b808035d80a3e2a6ee0d9@_21049235	give det ønskede resultat; falde heldigt ud; genne ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049313	område der er oplyst i forhold til omgivelserne
lys	NOUN	607b808035d80a3e2a6ee102@_21049314	viden; (religiøs) indsigt
lys	NOUN	607b808035d80a3e2a6ee102@_21049306	(ingen definition)
lys	NOUN	607b808035d80a3e2a6ee102@_21049305	fysisk fænomen der kan opfattes af øjet og sætter  ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049307	stang el. anden figur af stearin, forsynet med en  ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049308	lygte, lampe e.l. der lyser
lys	NOUN	607b808035d80a3e2a6ee102@_21049315	opmærksomhed
lys	NOUN	607b808035d80a3e2a6ee102@_21049310	elektromagnetisk stråling med en bølgelængde der l ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049311	den klarhed som Solens bestråling af Jorden skaber ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049312	kunstig belysning; (tændt) lampe el. lygte
lys	NOUN	607b808035d80a3e2a6ee102@_21049309	meget intelligent el. dygtig person
lys	NOUN	607b808035d80a3e2a6ee102@_21049317	(forsyning med) energiform som beror på at visse s ...
lys	NOUN	607b808035d80a3e2a6ee102@_21049316	glæde, håb og optimisme; livets smukke og gode sid ...
lyse	VERB	607b808035d80a3e2a6ee112@_21049360	producere og udsende lys
lyse	VERB	607b808035d80a3e2a6ee112@_21049362	genspejle lys fra en blank el. lys overflade
lysstyrke	NOUN	607b808035d80a3e2a6ee14e@_21049448	styrken af det lys som en lyskilde udsender i en b ...
lysstyrke	NOUN	607b808035d80a3e2a6ee14e@_21049449	den styrke hvormed en stjerne lyser, set fra Jorde ...
lysår	NOUN	607b808035d80a3e2a6ee172@_21049503	bruges i udtryk om uhyre lang tids forløb
lysår	NOUN	607b808035d80a3e2a6ee172@_21049501	måleenhed for astronomiske afstande, defineret som ...
lysår	NOUN	607b808035d80a3e2a6ee172@_21049502	bruges i udtryk om en uhyre stor forskel i kvalite ...
lytte	VERB	607b808035d80a3e2a6ee173@_21049504	rette sin hørelse opmærksomt mod noget og forstå e ...
lån	NOUN	607b808035d80a3e2a6ee180@_21050338	det at låne noget
lån	NOUN	607b808035d80a3e2a6ee180@_21050337	noget som man låner
lån	NOUN	607b808035d80a3e2a6ee180@_21050339	ord el. udtryk som et sprog optager fra et andet,  ...
lån	NOUN	607b808035d80a3e2a6ee180@_21050336	(rådighed over) pengebeløb som for en periode udlå ...
læge	NOUN	607b808035d80a3e2a6ee1e6@_21049563	person der er videnskabeligt uddannet til at under ...
lægemiddel	NOUN	607b808035d80a3e2a6ee1f5@_21049584	middel der anvendes til behandling af lidelser og  ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049604	lade en tur el. bevægelse forløbe ad en nærmere an ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049614	forsyne et vandret (el. skrånende) underlag med en ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049601	anbringe noget el. nogen (på den største flade) på ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049609	anbringe en legemsdel på noget el. nogen eller i e ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049610	anbringe noget et særligt sted for at det kan genn ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049611	anbringe noget som man ikke ønsker at bruge (for t ...
lægge	VERB	607b808035d80a3e2a6ee209@_21049603	fastsætte; bestemme
lægge	VERB	607b808035d80a3e2a6ee209@_21049615	påføre noget et lag farve e.l.
lægge	VERB	607b808035d80a3e2a6ee209@_21049602	placere et anlæg til færdsel, kommunikation, kraft ...
længde	NOUN	607b808035d80a3e2a6ee23b@_21049740	udstrækning i tid
længde	NOUN	607b808035d80a3e2a6ee23b@_21049743	aflangt, afskåret stykke træ, stof e.l. af en best ...
